,title,conference,year,paper_url
37,AF-RLIO: Adaptive Fusion of Radar-LiDAR-Inertial Information for Robust Odometry in Challenging Environments,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11128046
38,A Modified Resistance Model for Magnetic Honeycomb Robots to Navigate in Low Reynolds Number Fluids,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11127438
39,Bayesian Optimal Experimental Design for Robot Kinematic Calibration,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11127428
40,Universal Online Temporal Calibration for Optimization-Based Visual-Inertial Navigation Systems,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11127433
41,Modeling Trust Dynamics in Robot-Assisted Delivery: Impact of Trust Repair Strategies,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11127509
42,"RTAGrasp: Learning Task-Oriented Grasping from Human Videos via Retrieval, Transfer, and Alignment",icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11128140
43,CLIMB: Language-Guided Continual Learning for Task Planning with Iterative Model Building,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11127439
44,AI-Enhanced Automatic Design of Efficient Underwater Gliders,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11127645
45,A Visual Servo System for Robotic on-Orbit Servicing Based on 3D Perception of Non-Cooperative Satellite,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11127498
46,Cocube: a Tabletop Modular Multi-Robot Platform for Education and Research,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11127500
47,Soft Robotic Dynamic in-Hand Pen Spinning,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11127449
48,Inference Based Multi-Object Reactive Search in a Partially Known Environment With Temporal Logic Specifications,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11127453
49,Residual Policy Learning for Perceptive Quadruped Control Using Differentiable Simulation,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11127448
50,FedEFM: Federated Endovascular Foundation Model with Unseen Data,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11127787
51,Depth Estimation Based on 3D Gaussian Splatting Siamese Defocus,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11127429
52,Robust Robotic Breast Ultrasound Scanning and Real-Time Lesion Localization,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11127435
53,Teleoperating a 6 DoF Robotic Manipulator from Head Movements,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11127494
54,Panoptic-Depth Forecasting,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11127571
55,Routing Manipulation of Deformable Linear Object Using Reinforcement Learning and Diffusion Policy,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11127451
56,Cycloidal Quasi-Direct Drive Actuator Designs with Learning-Based Torque Estimation for Legged Robotics,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11127436
57,Generalizable Imitation Learning Through Pre-Trained Representations,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11127800
58,Robot Planning Under Uncertainty for Object Assembly and Troubleshooting Using Human Causal Models,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11128040
59,Point and Go: Intuitive Reference Frame Reallocation in Mode Switching for Assistive Robotics,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11127426
60,Motion-Guided Dual-Camera Tracker for Endoscope Tracking and Motion Analysis in a Mechanical Gastric Simulator,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11127574
61,Shape-Space Deformer: Unified Visuo-Tactile Representations for Robotic Manipulation of Deformable Objects,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11127499
62,Robust Optical Transceiver Manipulation in Cluttered Cable Environments Using 3D Scene Understanding and Planning,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11127450
63,Patch Tree: Exploiting the Gauss Map and Principal Component Analysis for Robotic Grasping,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11127440
64,"Strain-Coordinated Formation, Migration, and Encapsulation Behaviors in a Tethered Robot Collective",icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11127437
65,Adaptive Task Allocation in Multi-Human Multi-Robot Teams Under Team Heterogeneity and Dynamic Information Uncertainty,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11127646
66,Deliberative Control-Aware Motion Planning for Kinematic-Constrained UAVs in a Dynamic Environment,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11127441
67,An Iterative Approach for Heterogeneous Multi-Agent Route Planning with Resource Transportation Uncertainty and Temporal Logic Goals,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11128052
68,New Graph Distance Measures and Matching of Topological Maps for Robotic Exploration,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11127512
69,MDC-Seg: Multi-Directional Convolution-Based Semantic Segmentation for LiDAR Point Clouds,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11127422
70,Human-Robot Collaboration for the Remote Control of Mobile Humanoid Robots With Torso-Arm Coordination,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11128048
71,Maintaining Strong $r$-Robustness in Reconfigurable Multi-Robot Networks Using Control Barrier Functions,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11127420
72,From Imitation to Refinement - Residual Rl for Precise Assembly,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11127442
73,Learning Adversarial Policies for Swarm Leader Identification Using a Probing Agent,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11128045
74,Loopy Movements: Emergence of Rotation in a Multicellular Robot,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11128053
75,Assembly Order Planning for Modular Structures by Autonomous Multi-Robot Systems,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11127644
76,Achieving Human Level Competitive Robot Table Tennis,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11127501
77,Robo-DM: Data Management for Large Robot Datasets,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11128693
78,No Plan but Everything Under Control: Robustly Solving Sequential Tasks with Dynamically Composed Gradient Descent,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11127552
79,MiniVLN: Efficient Vision-and-Language Navigation by Progressive Knowledge Distillation,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11127306
80,PolyTouch: A Robust Multi-Modal Tactile Sensor for Contact-Rich Manipulation Using Tactile-Diffusion Policies,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11128816
81,A New Stereo Fisheye Event Camera for Fast Drone Detection and Tracking,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11128164
82,VSS-SLAM: Voxelized Surfel Splatting for Geometally Accurate SLAM,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11128492
83,EnvoDat: A Large-Scale Multisensory Dataset for Robotic Spatial Awareness and Semantic Reasoning in Heterogeneous Environments,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11127594
84,Weathergs: 3D Scene Reconstruction in Adverse Weather Conditions Via Gaussian Splatting,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11128699
85,RL-GSBridge: 3D Gaussian Splatting Based Real2Sim2Real Method for Robotic Manipulation Learning,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11128103
86,High-Quality 3D Creation From a Single Image Using Subject-Specific Knowledge Prior,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11127728
87,DGTR: Distributed Gaussian Turbo-Reconstruction for Sparse-View Vast Scenes,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11127313
88,LiDAR-EDIT: LiDAR Data Generation by Editing the Object Layouts in Real-World Scenes,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11127587
89,TransForce: Transferable Force Prediction for Vision-Based Tactile Sensors with Sequential Image Translation,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11127381
90,HumanFT: A Human-Like Fingertip Multimodal Visuo-Tactile Sensor,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11128300
91,FeelAnyForce: Estimating Contact Force Feedback from Tactile Sensation for Vision-Based Tactile Sensors,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11127723
92,VITaL Pretraining: Visuo-Tactile Pretraining for Tactile and Non-Tactile Manipulation Policies,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11128336
93,Nezha-Mb: Design and Implementation of a Morphing Hybrid Aerial-Underwater Vehicle,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11127620
94,From Ceilings to Walls: Universal Dynamic Perching of Quadrotors on Surfaces with Variable Orientations,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11128577
95,Towards Perpetually-Deployable Ubiquitous Aerial Robotics: An Amphibious Self-Sustainable Solar Small-UAS,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11127506
96,Autonomous Drone for Dynamic Smoke Plume Tracking,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11128144
97,EvMAPPER: High-Altitude Orthomapping with Event Cameras,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11128544
98,CoDynTrust: Robust Asynchronous Collaborative Perception via Dynamic Feature Trust Modulus,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11127779
99,The Devil is in the Quality: Exploring Informative Samples for Semi-Supervised Monocular 3D Object Detection,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11128376
100,MonoCT: Overcoming Monocular 3D Detection Domain Shift with Consistent Teacher Models,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11127874
101,LiDAR Inertial Odometry and Mapping Using Learned Registration-Relevant Features,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11127666
102,DreamDrive: Generative 4D Scene Modeling from Street View Images,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11127463
103,"Key-Scan-Based Mobile Robot Navigation: Integrated Mapping, Planning, and Control Using Graphs of Scan Regions",icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11128158
104,Angular Divergent Component of Motion: A Step Towards Planning Spatial DCM Objectives for Legged Robots,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11128476
105,Finite-Step Capturability and Recursive Feasibility for Bipedal Walking in Constrained Regions,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11128831
106,Realtime Limb Trajectory Optimization for Humanoid Running Through Centroidal Angular Momentum Dynamics,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11127382
107,Pitching Motion in a Humanoid Robot Using Human-Inspired Shoulder Elastic Energy and Motor Torque Optimization,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11127290
108,"Single-Stage Optimization of Open-Loop Stable Limit Cycles with Smooth, Symbolic Derivatives",icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11128720
109,A Robust Deep Reinforcement Learning Framework for Image-Based Autonomous Guidewire Navigation,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11127741
110,CTS: A Consistency-Based Medical Image Segmentation Model,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11128236
111,An Adversarial Learning Framework for Reliable Myoelectric Force Estimation Under Fatigue,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11128839
112,RACE: A Fast and Lightweight Urban Exploration and Search Strategy for Multi-Robot Systems,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11128833
113,Path Planning Using Instruction-Guided Probabilistic Roadmaps,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11127823
114,Pushing Through Clutter with Movability Awareness of Blocking Obstacles,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11127788
115,Improving Efficiency in Path Planning: Tangent Line Decomposition Algorithm,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11128751
116,Gradient Guided Search for Aircraft Contingency Landing Planning,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11127796
117,Search-Based Path Planning in Interactive Environments Among Movable Obstacles,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11128242
118,Neural Encodings for Energy-Efficient Motion Planning,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11127969
119,Deep Learning-Enhanced Visual Monitoring in Hazardous Underwater Environments with a Swarm of Micro-Robots,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11128089
120,CapBot: Enabling Battery-Free Swarm Robotics,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11127301
121,Express Yourself: Enabling Large-Scale Public Events Involving Multi-Human-Swarm Interaction for Social Applications with MOSAIX,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11128216
122,MochiSwarm: A Testbed for Robotic Micro-Blimps in Realistic Environments,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11127424
123,KFCalibNet: A KansFormer-Based Self-Calibration Network for Camera and LiDAR,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11127566
124,Inducing Matrix Sparsity Bias for Improved Dynamic Identification of Parallel Kinematic Manipulators using Deep Learning,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11128257
125,Infield Self-Calibration of Intrinsic Parameters for Two Rigidly Connected IMUs,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11128439
126,PlaneHEC: Efficient Hand-Eye Calibration for Multi-View Robotic Arm via Any Point Cloud Plane Detection,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11127326
127,Legged Robot State Estimation with Invariant Extended Kalman Filter Using Neural Measurement Network,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11127971
128,Physically-Consistent Parameter Identification of Robots in Contact,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11128710
129,Contact Force Estimation for a Leg-Wheel Transformable Robot With Varying Contact Points,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11127416
130,Simultaneous Collision Detection and Force Estimation for Dynamic Quadrupedal Locomotion,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11128205
131,PROBE: Proprioceptive Obstacle Detection and Estimation while Navigating in Clutter,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11128475
132,"Elderly Bodily Assistance Robot (E-BAR): A Robot System for Body-Weight Support, Ambulation Assistance, and Fall Catching, Without the Use of a Harness",icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11127403
133,A Cane-Mounted System for Dynamic Orientation Prediction for Correcting Incorrect Cane-Tapping by Visually Challenged Persons,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11127542
134,SRL-Gym: A Morphology and Controller Co-Optimization Framework for Supernumerary Robotic Limbs in Load-Bearing Locomotion,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11128597
135,Adaptive Walker: User Intention and Terrain Aware Intelligent Walker with High-Resolution Tactile and IMU Sensor,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11127691
136,"IMRL: Integrating Visual, Physical, Temporal, and Geometric Representations for Enhanced Food Acquisition",icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11128229
137,An Interactive Hands-Free Controller for a Riding Ballbot to Enable Simple Shared Control Tasks,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11127992
138,Pedestrian Intention and Trajectory Prediction in Unstructured Traffic Using IDD-PeD,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11128395
139,Visual-Linguistic Reasoning for Pedestrian Trajectory Prediction,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11127538
140,Curb Your Attention: Causal Attention Gating for Robust Trajectory Prediction in Autonomous Driving,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11128367
141,Open3DTrack: Towards Open-Vocabulary 3D Multi-Object Tracking,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11128112
142,Asynchronous Multi-Object Tracking with an Event Camera,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11127984
143,Co-MTP: A Cooperative Trajectory Prediction Framework with Multi-Temporal Fusion for Autonomous Driving,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11127303
144,Sim4EndoR: A Reinforcement Learning Centered Simulation Platform for Task Automation of Endovascular Robotics,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11127627
145,Design and Implementation of a Snake Robot for Cranial Surgery,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11128494
146,Single-Fiber Optical Frequency Domain Reflectometry (Ofdr) Shape Sensing of Continuum Manipulators With Planar Bending,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11128185
147,Learning-Based Tip Contact Force Estimation for FBG-Embedded Continuum Robots,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11128662
148,Three-Dimension Tip Force Perception and Axial Contact Location Identification for Flexible Endoscopy Using Tissue-Compliant Soft Distal Attachment Cap Sensors,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11128801
149,MeshDMP: Motion Planning on Discrete Manifolds Using Dynamic Movement Primitives,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11128556
150,Robotic Sim-to-Real Transfer for Long-Horizon Pick-and-Place Tasks in the Robotic Sim2Real Competition,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11128837
151,Towards Autonomous Data Annotation and System-Agnostic Robotic Grasping Benchmarking with 3D-Printed Fixtures,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11127593
152,Learning and Online Replication of Grasp Forces from Electromyography Signals for Prosthetic Finger Control,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11128022
153,Integrated Motion State Prediction for Sit-to-Stand and Stand-to-Sit Motions Toward Effective Power Assist Control,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11128744
154,"On Chain Driven, Adaptive, Underactuated Fingers for the Development of Affordable, Robust Humanlike Prosthetic Hands",icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11128644
155,Force Myography Based Torque Estimation in Human Knee and Ankle Joints,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11128774
156,Adaptive Ankle-Foot Prosthesis with Passive Agonist-Antagonist Design,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11127721
157,V2X-DGW: Domain Generalization for Multi-Agent Perception Under Adverse Weather Conditions,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11127945
158,The Automation of Uncrewed Aircraft Systems Traffic Management Calibration Based on Experimental Platform Data,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11128464
159,Non-Parametric GNSS Integer Ambiguity Estimation via Positional Likelihood Field Marginalization,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11128778
160,"Whenever, Wherever: Towards Orchestrating Crowd Simulations with Spatio-Temporal Spawn Dynamics",icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11128302
161,RMP-YOLO: A Robust Motion Predictor for Partially Observable Scenarios Even if You Only Look Once,icra,2025,https://ieeexplore.ieee.org/stampPDF/getPDF.jsp?arnumber=11127743
